line_id,dpi,leaflet_id,width,height,ratio,area
KM14_L,500,1,969,1211,0.8001651527663088,713154.5
KM14_L,500,2,824,1235,0.6672064777327935,678951.0
KM14_L,500,3,809,1221,0.6625716625716626,666747.0
