line_id,dpi,leaflet_id,width,height,ratio,area
AP9_L,500,1,764,877,0.87115165336374,423328.0
AP9_L,500,2,634,830,0.763855421686747,349642.0
AP9_L,500,3,607,835,0.7269461077844311,335782.0
