line_id,dpi,leaflet_id,width,height,ratio,area
LG2A_L,500,1,713,969,0.7358101135190919,437043.5
LG2A_L,500,2,651,905,0.7193370165745856,386342.5
LG2A_L,500,3,619,880,0.7034090909090909,362706.5
