line_id,dpi,leaflet_id,width,height,ratio,area
LG23A_L,500,1,953,1147,0.8308631211857018,698444.5
LG23A_L,500,2,783,1072,0.730410447761194,563274.5
LG23A_L,500,3,769,1038,0.7408477842003853,537051.0
