line_id,dpi,leaflet_id,width,height,ratio,area
MB18_L,500,1,826,1309,0.6310160427807486,653806.0
MB18_L,500,2,631,1058,0.5964083175803403,446526.0
MB18_L,500,3,614,1032,0.5949612403100775,432541.5
