line_id,dpi,leaflet_id,width,height,ratio,area
BP3B_L,500,1,766,1032,0.7422480620155039,522621.5
BP3B_L,500,2,619,846,0.7316784869976359,362012.0
BP3B_L,500,3,529,870,0.6080459770114942,338125.5
