line_id,dpi,leaflet_id,width,height,ratio,area
KM2_L,500,1,762,957,0.7962382445141066,454908.5
KM2_L,500,2,659,954,0.6907756813417191,428305.0
KM2_L,500,3,584,916,0.6375545851528385,363478.0
