line_id,dpi,leaflet_id,width,height,ratio,area
KM3_L,500,1,628,859,0.7310826542491269,324201.5
KM3_L,500,2,479,785,0.6101910828025477,256130.0
KM3_L,500,3,476,758,0.6279683377308707,238391.0
