line_id,dpi,leaflet_id,width,height,ratio,area
KM4_L,500,1,719,841,0.8549346016646849,408016.0
KM4_L,500,2,494,668,0.7395209580838323,230504.0
KM4_L,500,3,468,665,0.7037593984962406,230412.5
