line_id,dpi,leaflet_id,width,height,ratio,area
BP1G_L,500,1,676,1109,0.6095581605049594,514111.5
BP1G_L,500,2,408,776,0.5257731958762887,229050.0
BP1G_L,500,3,405,765,0.5294117647058824,214449.5
