line_id,dpi,leaflet_id,width,height,ratio,area
LG20A_L,500,1,859,1056,0.8134469696969697,574093.5
LG20A_L,500,2,749,1076,0.6960966542750929,531869.0
LG20A_L,500,3,737,1049,0.7025738798856054,515266.0
