line_id,dpi,leaflet_id,width,height,ratio,area
LG2B_L,500,1,810,974,0.8316221765913757,537201.5
LG2B_L,500,2,859,898,0.9565701559020044,513170.0
LG2B_L,500,3,748,910,0.8219780219780219,472186.5
