line_id,dpi,leaflet_id,width,height,ratio,area
LG9B_L,500,1,760,887,0.8568207440811725,467094.5
LG9B_L,500,2,711,901,0.7891231964483907,448600.0
LG9B_L,500,3,603,736,0.8192934782608695,302668.0
