line_id,dpi,leaflet_id,width,height,ratio,area
LG12A_L,500,1,754,902,0.835920177383592,436340.5
LG12A_L,500,2,705,912,0.7730263157894737,435248.5
LG12A_L,500,3,681,876,0.7773972602739726,401919.5
