line_id,dpi,leaflet_id,width,height,ratio,area
LG21C_L,500,1,814,1012,0.8043478260869565,497823.5
LG21C_L,500,2,649,973,0.6670092497430626,409111.5
LG21C_L,500,3,650,964,0.6742738589211619,402713.0
