line_id,dpi,leaflet_id,width,height,ratio,area
LG14A_L,500,1,895,1125,0.7955555555555556,669835.0
LG14A_L,500,2,716,990,0.7232323232323232,484747.0
LG14A_L,500,3,734,961,0.7637877211238293,474963.0
