line_id,dpi,leaflet_id,width,height,ratio,area
BP2A_L,500,1,600,939,0.6389776357827476,382611.0
BP2A_L,500,2,486,743,0.6541049798115747,249250.0
BP2A_L,500,3,500,718,0.6963788300835655,249178.0
