line_id,dpi,leaflet_id,width,height,ratio,area
MB20_L,500,1,694,962,0.7214137214137214,458706.5
MB20_L,500,2,614,945,0.6497354497354497,372294.0
MB20_L,500,3,614,887,0.6922209695603156,363157.0
