line_id,dpi,leaflet_id,width,height,ratio,area
AD1D_L,500,1,632,1180,0.535593220338983,536103.0
AD1D_L,500,2,555,917,0.6052344601962922,363927.0
AD1D_L,500,3,543,893,0.6080627099664053,342853.0
