line_id,dpi,leaflet_id,width,height,ratio,area
BP1H_L,500,1,818,1038,0.7880539499036608,605183.0
BP1H_L,500,2,619,839,0.7377830750893921,392190.0
BP1H_L,500,3,615,857,0.7176196032672112,382193.5
