line_id,dpi,leaflet_id,width,height,ratio,area
KM6_L,500,1,796,1191,0.6683459277917716,594031.5
KM6_L,500,2,638,1040,0.6134615384615385,452377.0
KM6_L,500,3,650,953,0.6820566631689402,432906.0
