line_id,dpi,leaflet_id,width,height,ratio,area
KM1_L,500,1,816,1082,0.7541589648798521,533141.0
KM1_L,500,2,721,1047,0.6886341929321872,505847.5
KM1_L,500,3,707,1030,0.6864077669902913,470084.0
