line_id,dpi,leaflet_id,width,height,ratio,area
LR12H.6E_L,500,1,636,1008,0.6309523809523809,411842.0
LR12H.6E_L,500,2,507,812,0.624384236453202,289688.0
LR12H.6E_L,500,3,522,793,0.6582597730138714,280594.5
