line_id,dpi,leaflet_id,width,height,ratio,area
LG36A_L,500,1,944,1113,0.8481581311769991,694990.0
LG36A_L,500,2,788,1078,0.7309833024118738,574710.0
LG36A_L,500,3,759,1031,0.7361784675072744,530799.5
