line_id,dpi,leaflet_id,width,height,ratio,area
BP2M_L,500,1,664,1057,0.6281929990539262,471416.0
BP2M_L,500,2,591,815,0.7251533742331289,332515.5
BP2M_L,500,3,505,836,0.604066985645933,308588.0
