line_id,dpi,leaflet_id,width,height,ratio,area
LG41_L,500,1,775,1011,0.7665677546983185,498497.5
LG41_L,500,2,632,915,0.6907103825136612,397232.5
LG41_L,500,3,640,858,0.745920745920746,372302.5
