line_id,dpi,leaflet_id,width,height,ratio,area
LG40A_L,500,1,883,1134,0.7786596119929453,638247.5
LG40A_L,500,2,762,1103,0.6908431550317317,556297.0
LG40A_L,500,3,715,998,0.7164328657314629,481667.5
