line_id,dpi,leaflet_id,width,height,ratio,area
KM12_L,500,1,870,1087,0.8003679852805887,573855.5
KM12_L,500,2,777,1067,0.7282099343955014,560755.5
KM12_L,500,3,746,1032,0.7228682170542635,541038.5
