line_id,dpi,leaflet_id,width,height,ratio,area
LG21A_L,500,1,648,844,0.7677725118483413,369060.0
LG21A_L,500,2,629,846,0.7434988179669031,357416.5
LG21A_L,500,3,660,832,0.7932692307692307,349481.5
