line_id,dpi,leaflet_id,width,height,ratio,area
BP1F_L,500,1,569,952,0.5976890756302521,367410.0
BP1F_L,500,2,472,736,0.6413043478260869,247963.5
BP1F_L,500,3,483,718,0.6727019498607242,247856.0
