line_id,dpi,leaflet_id,width,height,ratio,area
BP3A_L,500,1,911,1380,0.6601449275362319,808248.5
BP3A_L,500,2,688,1043,0.6596356663470757,512199.0
BP3A_L,500,3,622,959,0.64859228362878,426756.0
