line_id,dpi,leaflet_id,width,height,ratio,area
LG25C_L,500,1,964,1158,0.8324697754749568,698225.0
LG25C_L,500,2,812,1089,0.7456382001836547,583475.5
LG25C_L,500,3,808,1054,0.7666034155597723,556333.5
